Time_sec	X_C2H4
443	0.00102314
444	0.000941027
445	0.000960761
446	0.001023927
447	0.000964622
448	0.000994887
449	0.00104139
450	0.001059197
451	0.001003559
452	0.001012293
453	0.000979505
454	0.000972554
455	0.000956746
456	0.001032376
457	0.001017057
458	0.000976393
459	0.000978859
460	0.00097152
461	0.000945937
462	0.000968111
463	0.000896262
464	0.00090385
465	0.000901359
466	0.000907686
467	0.000883646
468	0.000865306
469	0.000848589
470	0.000816144
471	0.000800515
472	0.000759397
473	0.000736047
474	0.000765129
475	0.000718175
476	0.000704615
477	0.000682855
478	0.000716528
479	0.00067765
480	0.000623793
481	0.000584611
482	0.000584548
483	0.000507801
484	0.000502113
485	0.000480055
486	0.000473827
487	0.000503677
488	0.000455375
489	0.000444067
490	0.000410958
491	0.000412028
492	0.000386663
493	0.000387962
494	0.000391666
495	0.000409866
496	0.000320075
497	0.000339264
498	0.000306949
499	0.000319049
500	0.000286717
501	0.000338232
502	0.000289078
503	0.000352543
504	0.000425258
505	0.000299706
506	0.00037851
507	0.00038651
508	0.000398706
509	0.000384042
510	0.000391036
511	0.000366733
512	0.000386267
513	0.000395826
514	0.000354233
515	0.000357828
516	0.000372484
517	0.000354977
518	0.000341008
519	0.000335044
520	0.000318909
521	0.000302043
522	0.000322618
523	0.000314285
524	0.000328927
525	0.000264676
526	0.000300484
527	0.000274616
528	0.000259856
529	0.000271616
530	0.000235748
531	0.000263633
532	0.000248426
533	0.000262042
534	0.000223893
535	0.000301463
536	0.000254374
537	0.000273922
538	0.000223234
539	0.000325271
540	0.000257429
541	0.000225224
542	0.000269458
543	0.000215155
544	0.000247748
545	0.00026126
546	0.000235698
547	0.000246539
548	0.000271414
549	0.000302666
550	0.000310691
551	0.000363383
552	0.000370044
553	0.000328278
554	0.0003755
555	0.000361465
556	0.000430465
557	0.000412956
558	0.00038687
559	0.000406196
560	0.000399459
561	0.000410618
562	0.000430796
563	0.000404827
564	0.000373871
565	0.000366844
566	0.000369685
567	0.000421671
568	0.000406622
569	0.000434017
570	0.000433261
571	0.000372611
572	0.000349494
573	0.000411293
574	0.000396802
575	0.000344324
576	0.000330722
577	0.00031744
578	0.000340768
579	0.000305282
580	0.000329361
581	0.000313584
582	0.000312319
583	0.000324881
584	0.000318896
585	0.000351747
586	0.000367137
587	0.000366897
588	0.000368758
589	0.000392322
590	0.000395061
591	0.000391407
592	0.000394171
593	0.0004159
594	0.000423194
595	0.000421264
596	0.000411291
597	0.000419825
598	0.000409753
599	0.00039157
600	0.000383895
601	0.000369728
602	0.000359906
603	0.000354578
604	0.000349566
605	0.000348078
606	0.000345692
607	0.000344192
608	0.000338181
609	0.000334869
610	0.000335742
611	0.00033807
612	0.000329692
613	0.000327867
614	0.000322988
615	0.000315208
616	0.000310308
617	0.000304311
618	0.000310822
619	0.000303624
620	0.000304144
621	0.000298004
622	0.000291209
623	0.000280432
624	0.000317706
625	0.000276578
626	0.00027273
627	0.000266567
628	0.000296897
629	0.000252915
630	0.000263303
631	0.000239134
632	0.000258037
633	0.000278128
634	0.000283399
635	0.000283592
636	0.000231685
637	0.000228129
638	0.000232637
639	0.00022205
640	0.000217104
641	0.000208414
642	0.000201567
643	0.000204069
644	0.00019387
645	0.000192065
646	0.000186949
647	0.000191453
648	0.000172636
649	0.000148497
650	0.000142684
651	0.000154806
652	0.000165957
653	0.000160953
654	0.00016945
655	0.000150536
656	0.000125677
657	0.000117043
658	0.000113976
659	0.000118087
660	0.000110604
661	0.000159699
662	0.000150174
663	9.90E-05
664	9.86E-05
665	9.93E-05
666	0.000101589
667	9.62E-05
668	0.000102487
669	9.62E-05
670	0.000170616
671	0.00017914
672	9.62E-05
673	9.82E-05
674	9.62E-05
675	9.62E-05
676	9.62E-05
677	9.62E-05
678	0.000148509
679	9.70E-05
680	9.62E-05
681	9.62E-05
682	9.62E-05
683	0.000117178
684	0.000135403
685	9.63E-05
686	9.63E-05
687	9.62E-05
688	9.75E-05
689	0.000147835
690	9.68E-05
691	9.63E-05
692	9.64E-05
693	9.64E-05
694	9.64E-05
695	0.000140291
696	0.000120324
697	0.00011259
698	9.65E-05
699	9.65E-05
700	9.65E-05
701	9.87E-05
702	9.82E-05
703	9.74E-05
704	0.000123398
705	9.65E-05
706	9.65E-05
707	9.86E-05
708	9.65E-05
709	9.75E-05
710	0.000116659
711	9.65E-05
712	9.65E-05
713	9.65E-05
714	9.65E-05
715	9.82E-05
716	9.65E-05
717	9.65E-05
718	0.000174415
719	0.000141669
720	9.87E-05
721	9.86E-05
722	9.73E-05
723	9.65E-05
724	9.65E-05
725	0.000160235
726	0.000153771
727	9.65E-05
728	9.65E-05
729	9.84E-05
730	9.66E-05
731	0.000162948
732	0.000126498
733	0.00011889
734	0.000128625
735	9.65E-05
736	9.65E-05
737	9.65E-05
738	9.65E-05
739	9.65E-05
740	9.65E-05
741	0.000128852
742	0.000140485
743	0.000165755
744	0.000161067
745	0.000159925
746	0.000139496
747	9.65E-05
748	9.90E-05
749	9.65E-05
750	9.65E-05
751	9.65E-05
752	9.65E-05
753	9.87E-05
754	9.79E-05
755	9.83E-05
756	9.80E-05
757	9.65E-05
758	9.65E-05
759	9.83E-05
760	9.65E-05
761	9.87E-05
762	9.88E-05
763	0.000143451
764	9.65E-05
765	9.80E-05
766	9.69E-05
767	9.90E-05
768	0.000186946
769	0.000105394
770	0.000130545
771	0.000178143
772	0.000136814
773	0.00016641
774	0.00012567
775	0.00012705
776	0.000127473
777	0.000167085
778	0.000128732
779	0.000131155
780	0.000126005
781	0.000184477
782	0.000115928
783	0.000185724
784	0.000122021
785	9.65E-05
786	9.65E-05
787	0.000131955
788	9.65E-05
789	0.00010826
790	0.000206819
791	0.000167093
792	0.000115491
793	0.000159648
794	0.000122959
795	0.000129484
796	0.000128495
797	0.000125727
798	0.000108635
799	0.000127991
800	0.000126876
801	9.90E-05
802	9.70E-05
803	0.000182399
804	0.000136034
805	9.91E-05
806	0.000144309
807	0.00012233
808	9.85E-05
809	0.000167552
810	9.79E-05
811	0.000129949
812	0.000115735
813	0.000137671
814	0.000132778
815	0.000129636
816	0.00021346
817	0.000129149
818	0.000203047
819	0.000196272
820	9.65E-05
821	0.000219504
822	0.000127395
823	0.000162561
824	0.000135428
825	0.000147662
826	0.00014227
827	0.000144444
828	0.00015215
829	0.000147108
830	0.000144232
831	0.000146993
832	0.00012204
833	0.000149729
834	9.65E-05
835	0.000144879
836	9.68E-05
837	0.000162206
838	0.00014411
839	0.000152766
840	0.000152572
841	0.000137899
842	0.000152031
843	0
844	9.65E-05
845	0.000161343
846	0.000152006
847	9.65E-05
848	0.000125779
849	9.65E-05
850	9.65E-05
851	9.65E-05
852	9.65E-05
853	0.000186816
854	0.000110533
855	9.65E-05
856	9.66E-05
857	9.77E-05
858	9.65E-05
859	9.65E-05
860	9.77E-05
861	9.66E-05
862	9.73E-05
863	9.65E-05
864	9.65E-05
865	9.83E-05
866	0.000117346
867	0.000110369
868	0.000108002
869	9.65E-05
870	9.85E-05
871	9.79E-05
872	0.000153725
873	0.00022457
874	0.000273212
875	0.000215523
876	0.000222116
877	0.000216026
878	0.000190213
879	0.000171009
880	0.000160199
881	0.000140453
882	0.000143725
883	0.000165266
884	0.000176983
885	0.000158261
886	0.000148801
887	0.000169916
888	0.000159196
889	0.000169477
890	0.000141163
891	0.000149726
892	0.00011913
893	0.000168209
894	0.000164628
895	0.00014846
896	0.000138249
897	0.000139587
898	0.000161347
899	0.00014933
900	0.000168363
901	0.000125131
902	0.000129619
903	0.000135261
904	0.000142488
905	0.000158251
