Time_sec	X_C2H4
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	0
291	0
292	0
293	0
294	0
295	0
296	0
297	0
298	0
299	0
300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	0
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0.000129375
380	0.000129278
381	0.000138383
382	0.000129278
383	0.000129767
384	0.000129278
385	0.000129278
386	0.000129278
387	0.000129423
388	0.000129278
389	0
390	0
391	0.000133717
392	0.000130565
393	0.000142897
394	0.000140863
395	0.000235898
396	0.000280503
397	0.000269724
398	0.000253026
399	0.000346594
400	0.000424735
401	0.000500453
402	0.000523573
403	0.000484871
404	0.000408143
405	0.000312311
406	0.000227232
407	0.000313084
408	0.000346527
409	0.000462349
410	0.00062987
411	0.000721944
412	0.001101364
413	0.001058929
414	0.001026195
415	0.001037838
416	0.001007198
417	0.000858681
418	0.00071538
419	0.000717482
420	0.00067608
421	0.000666371
422	0.000838684
423	0.000893397
424	0.001157421
425	0.001365959
426	0.001577308
427	0.001714018
428	0.001833624
429	0.001809178
430	0.0017385
431	0.001632773
432	0.001586868
433	0.001577739
434	0.001637347
435	0.001636555
436	0.001675949
437	0.0017767
438	0.001808409
439	0.001896344
440	0.002001708
441	0.002163052
442	0.002238921
443	0.002267848
444	0.002363942
445	0.002426081
446	0.002422409
447	0.002463211
448	0.002461206
449	0.002537472
450	0.002767074
451	0.002883404
452	0.002961083
453	0.00311942
454	0.003258276
455	0.003330523
456	0.003504529
457	0.003678658
458	0.003866372
459	0.00409833
460	0.004287649
461	0.004468851
462	0.004601666
463	0.004807424
464	0.004961894
465	0.005156711
466	0.005340044
467	0.005489004
468	0.005641005
469	0.00581065
470	0.005932931
471	0.006181978
472	0.006385166
473	0.006593003
474	0.006651
475	0.006789148
476	0.006950989
477	0.007100966
478	0.007252293
479	0.007413164
480	0.007579235
481	0.00783259
482	0.007970489
483	0.008162516
484	0.008379132
485	0.008537462
486	0.008637001
487	0.008765279
488	0.008940815
489	0.009154799
490	0.009382478
491	0.009623614
492	0.009918253
493	0.010183384
494	0.010469008
495	0.01087762
496	0.011338404
497	0.011772214
498	0.012187089
499	0.01229431
500	0.012953727
501	0.013314354
502	0.013559149
503	0.013968426
504	0.014370164
505	0.014632879
506	0.014863437
507	0.014999213
508	0.01524009
509	0.015282808
510	0.015412526
511	0.015442451
512	0.015640157
513	0.015618283
514	0.015644701
515	0.015659556
516	0.015789056
517	0.015697381
518	0.015668298
519	0.015622676
520	0.015678804
521	0.015788985
522	0.015774981
523	0.015768882
524	0.015718945
525	0.015656586
526	0.015715557
527	0.015755729
528	0.015688053
529	0.015647587
530	0.015758501
531	0.015724906
532	0.015608053
533	0.015550019
534	0.015558925
535	0.015708827
536	0.015772369
537	0.01569921
538	0.01568426
539	0.015764325
540	0.015961375
541	0.015993069
542	0.016034851
543	0.015956378
544	0.015989938
545	0.016028772
546	0.016090388
547	0.016107621
548	0.01616497
549	0.016231235
550	0.016414053
551	0.016433153
552	0.016500634
553	0.016553199
554	0.01670301
555	0.016691314
556	0.01663923
557	0.016562632
558	0.016624107
559	0.016645179
560	0.016634831
561	0.016639446
562	0.016615041
563	0.016662569
564	0.016738236
565	0.016866439
566	0.01687579
567	0.016944721
568	0.016964924
569	0.017005032
570	0.016971618
571	0.016993176
572	0.017083766
573	0.016824957
574	0.01679285
575	0.016793884
576	0.01679212
577	0.016864984
578	0.017002688
579	0.016927816
580	0.016875849
581	0.016698784
582	0.016725019
583	0.016667551
584	0.016474171
585	0.016428489
586	0.016332055
587	0.016128585
588	0.016161889
589	0.016009997
590	0.016027542
591	0.015816825
592	0.015880161
593	0.01572142
594	0.015439828
595	0.01546492
596	0.015292378
597	0.014986273
598	0.014822684
599	0.01455857
600	0.014278865
601	0.01404176
602	0.014007739
603	0.013648303
604	0.013588813
605	0.013290794
606	0.013317471
607	0.013127212
608	0.012929202
609	0.012844993
610	0.012698063
611	0.012491168
612	0.01231474
613	0.012223605
614	0.012005773
615	0.011764478
616	0.011509835
617	0.011239936
618	0.010957376
619	0.010666026
620	0.010463896
621	0.010212523
622	0.009990108
623	0.009762533
624	0.009501767
625	0.009270144
626	0.009023325
627	0.008757827
628	0.008499013
629	0.008241329
630	0.007969792
631	0.007719963
632	0.007629792
633	0.007368982
634	0.007127844
635	0.006868749
636	0.006625027
637	0.006378179
638	0.006131595
639	0.005840232
640	0.005645837
641	0.005404707
642	0.005196691
643	0.004934411
644	0.004722418
645	0.004506679
646	0.004278734
647	0.004099033
648	0.003895688
649	0.00370073
650	0.003527286
651	0.003343714
652	0.003167232
653	0.003003842
654	0.002842854
655	0.00267838
656	0.002569796
657	0.002416712
658	0.002316961
659	0.002202171
660	0.002082929
661	0.001959579
662	0.00186155
663	0.001732319
664	0.001631004
665	0.001539038
666	0.001422019
667	0.001308632
668	0.001207054
669	0.001139627
670	0.001083461
671	0.000992623
672	0.000901823
673	0.000823515
674	0.000758803
675	0.000714614
676	0.000669103
677	0.000601677
678	0.000563618
679	0.000515233
680	0.000497221
681	0.000513648
682	0.000375588
683	0.000371504
684	0.000321111
685	0.000283836
686	0.000278451
687	0.000258869
688	0.000257966
689	0.000257973
690	0.000257966
691	0.000265391
692	0.000270367
693	0.0002738
694	0.000260985
695	0.000257965
696	0.000257971
697	0.000257972
698	0.000258066
699	0.000257965
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0.000257965
903	0.000257965
904	0.000357382
NaN	NaN
NaN	NaN
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0.000257965
916	0
917	0.000257991
918	0
919	0
920	0.000258001
921	0.000259748
922	0.000257971
923	0
924	0
925	0
926	0
927	0.000258114
928	0
